name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
We Own the Night,ZOMBIES 2 (Original TV Movie Soundtrack),ZOMBIES – Cast,3n1lJB7m8iNDToXJVzIHD2,2020-02-14,61,150792,0.776,0.124,0.915,1.28e-05,0.173,0.5,-7.788,0.0677,127.969,4,4,energetic
Teeth,CALM,5 Seconds of Summer,3NxWJWftvkstyxvb1pZlFo,2020-03-27,67,205502,0.745,0.0437,0.454,3.47e-06,0.0741,0.43,-2.986,0.0392,139.007,3,4,energetic
Bananza (Belly Dancer),Trouble Deluxe Edition,Akon,3BwkldhE22DdxOcXegF2Kv,2005-01-01,71,238493,0.877,0.0334,0.702,8.92e-06,0.743,0.69,-5.899,0.127,104.833,10,4,energetic
Un Poco Loco,Coco (Original Motion Picture Soundtrack),Various Artists,0OFknyqxmSQ42SoKxWVTok,2017-11-10,71,112205,0.62,0.597,0.496,1.36e-05,0.322,0.636,-7.509,0.133,126.032,7,4,energetic
I'll Make a Man Out of You,Mulan (Original Soundtrack),Mulan - Cast,28UMEtwyUUy5u0UWOVHwiI,1998-01-01,71,201680,0.672,0.144,0.322,2.96e-05,0.074,0.496,-17.669,0.0339,113.852,7,4,energetic
Friends on the Other Side,The Princess and the Frog (Original Motion Picture Soundtrack),Various Artists,14mNTV7rsvzkVfBmRepX1X,2009-11-23,59,214960,0.363,0.786,0.622,0.000156,0.51,0.378,-7.318,0.0982,81.198,9,4,energetic
King Of New York,Newsies (Original Broadway Cast Recording),Various Artists,62troaVmvCO86yLjFNCkH2,2012-04-10,50,249275,0.665,0.374,0.555,0.0,0.231,0.72,-8.164,0.211,168.245,0,4,energetic
Carrying The Banner,Newsies (Original Broadway Cast Recording),Various Artists,0odAZMZg7lG5puXviS5Ebh,2012-05-15,0,308413,0.485,0.459,0.493,0.0,0.09,0.51,-8.659,0.11,151.306,2,4,energetic
The World Will Know,Newsies (Original Broadway Cast Recording),Various Artists,3LqpgW0Kkz3fG6VdXjQibD,2012-05-15,0,248773,0.678,0.397,0.538,0.0,0.0517,0.549,-7.69,0.0357,93.949,7,4,energetic
Brooklyn's Here,Newsies (Original Broadway Cast Recording),Various Artists,4x5c7CGCGW9QXCpXwoEB4r,2012-05-15,0,113480,0.641,0.522,0.535,0.0,0.102,0.644,-8.003,0.0883,138.711,7,4,energetic
Once And For All,Newsies (Original Broadway Cast Recording),Various Artists,0anSiC1KeOLZOkDT8UMxTX,2012-05-15,0,241320,0.473,0.354,0.491,0.0,0.0837,0.216,-10.391,0.104,168.057,4,4,energetic
Eat Your Salad,Eat Your Salad,Citi Zēni,0rNIEBlBuo5108lnHyGbqJ,2022-01-13,58,181795,0.702,0.00654,0.818,0.0,0.217,0.586,-5.636,0.179,115.043,2,4,energetic
Trenulețul (cu Frații Advahov),Trenulețul,Zdob si Zdub,63idiVcxkGB3hgH6n3qKqM,2021-12-10,67,180030,0.701,0.406,0.884,2.44e-05,0.319,0.955,-3.49,0.142,141.975,0,4,energetic
How Bad Can I Be?,Dr. Seuss' The Lorax - Original Songs From The Motion Picture,Various Artists,4l1R5g85v3bUA1bSSbzg6w,2012-01-01,63,172160,0.795,0.0708,0.866,0.0,0.0623,0.76,-5.378,0.138,97.992,9,4,energetic
Material Girl,Cinderella (Soundtrack from the Amazon Original Movie),Cinderella Original Motion Picture Cast,0RggsY32eUVYASgahrfmSX,2021-09-03,55,139333,0.696,0.038,0.866,0.0,0.409,0.906,-2.969,0.0518,135.948,11,4,energetic
"Cruisin' for a Bruisin' - From ""Teen Beach Movie""",Teen Beach Movie,Various Artists,5e3UWcbvTaF5CJWu81MqlQ,2013-01-01,68,195733,0.585,0.0263,0.911,0.0,0.112,0.781,-4.623,0.119,163.933,11,4,energetic
Stereo Hearts (Glee Cast Version),Glee Love Songs,Glee Cast,2M0627dznvRUfgc6jp7cst,2021-02-11,60,211800,0.62,0.0168,0.698,0.0,0.153,0.617,-4.38,0.0449,90.059,6,4,energetic
Footloose (Glee Cast Version),"Glee: The Music, The Complete Season Four",Glee Cast,2qzAQ81W0CvZqmhK8BYGLe,2014-01-14,54,227400,0.577,0.0193,0.96,9.56e-06,0.0498,0.701,-3.811,0.0636,173.988,9,4,energetic
The Pi Song (100 Digits of π),The Pi Song (100 Digits of π),AsapSCIENCE,29tudnbTiGFQFcAemVIXlz,2018-09-26,59,59678,0.571,0.788,0.619,0.0,0.579,0.924,-6.108,0.0719,149.043,0,4,energetic
The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,2cKovq3l6OJjhVVDbVKOsr,2017-12-08,72,214373,0.638,0.00433,0.795,0.00139,0.153,0.31,-8.45,0.302,153.99,0,4,energetic
Toss A Coin To Your Witcher,Toss A Coin To Your Witcher,Sonya Belousova,7iQM9DQUFKUSNjVt8GQZV2,2020-01-22,60,190306,0.469,0.92,0.425,6.41e-05,0.144,0.481,-9.474,0.0304,103.128,5,4,energetic
Sherry,Sherry and 11 Other Hits,Frankie Valli & The Four Seasons,7sqK6f8dHVx3Q1GjFrVyGl,1962-10-01,59,152160,0.701,0.647,0.471,0.0,0.125,0.69,-8.072,0.0421,117.564,0,4,energetic
A Teenager In Love,Presenting Dion And The Belmonts,Dion & The Belmonts,0QGwOFQChzflLAmPq5NwKo,1959-01-01,61,158253,0.555,0.671,0.377,0.0,0.128,0.619,-9.123,0.0295,78.986,1,4,energetic
Jailhouse Rock,Elvis' Golden Records,Elvis Presley,4gphxUgq0JSFv2BCLhNDiE,1958-03-21,69,146480,0.647,0.41,0.582,1.93e-06,0.0715,0.915,-9.538,0.0755,167.396,10,4,energetic
Stayin' Alive,Staying Alive (Original Motion Picture Soundtrack),Various Artists,4UDmDIqJIbrW0hMBQMFOsM,1977-12-13,70,92866,0.707,0.113,0.535,0.00615,0.0884,0.641,-19.793,0.0436,103.644,10,4,energetic
Daydream Believer,"The Birds, The Bees, & The Monkees",The Monkees,7uEcCGtM1FBBGIhPozhJjv,1968-04-22,70,179613,0.51,0.256,0.488,0.0,0.11,0.649,-10.304,0.0304,125.683,7,4,energetic
Shout,The Wild One,Johnny O'Keefe,1atzTxaql3xhGv1Umqa6zc,2001,33,264106,0.468,0.65,0.931,0.161,0.923,0.213,-7.429,0.111,136.02,0,4,energetic
I Get Around,50 Big Ones: Greatest Hits,The Beach Boys,3mXexrmtPJ1KdWN37rYePx,2012-01-01,58,133760,0.388,0.32,0.63,0.0,0.0738,0.774,-6.292,0.0453,145.931,9,4,energetic
Surfin' U.S.A.,50 Big Ones: Greatest Hits,The Beach Boys,2EPr9Wx7e1cpGEbNAtuN7x,2012-01-01,58,150160,0.549,0.398,0.805,1.29e-06,0.0938,0.969,-7.436,0.0368,160.753,3,4,energetic
I Saw Her Standing There - Remastered 2009,Please Please Me (Remastered),The Beatles,3KiexfmhxHvG5IgAElmTkd,1963-03-22,68,173946,0.491,0.27,0.801,0.0,0.0665,0.971,-9.835,0.0361,160.109,4,4,energetic
Shut Up And Dance With Me,Get Up And Move,Fun Guns,4KYAV74fzH1rUipmxXejw1,2015-03-12,66,204159,0.661,0.00834,0.922,0.0,0.0759,0.668,-3.137,0.0346,128.004,1,4,energetic
"The Frigate That Flies - From ""The Pirate Fairy""/Soundtrack Version",The Music From The Pirate Fairy,Joel McNeely,7BNVdAfSYjfNvGuYZLxdyA,2014-01-01,44,165253,0.758,0.447,0.666,0.0,0.0413,0.843,-8.505,0.284,117.122,8,4,energetic
"Now or Never (feat. Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",Julie and the Phantoms: Season 1 (From the Netflix Original Series),Julie and the Phantoms Cast,2h4BV7jx9Ltz9NxC2zgNcW,2020-09-10,58,184128,0.449,0.000197,0.957,0.0,0.0242,0.785,-3.797,0.061,175.954,2,4,energetic
"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",Julie and the Phantoms: Season 1 (From the Netflix Original Series),Julie and the Phantoms Cast,1e2ofLpE40cjEeMENP7pzv,2020-09-10,60,181322,0.516,0.0134,0.798,0.0,0.0835,0.389,-2.411,0.0466,185.913,2,4,energetic
Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,Cast of Mamma Mia! The Movie,4nI8e3fy1hHvhCvJURv5JI,2008-01-01,70,214906,0.746,0.15,0.848,2.18e-06,0.37,0.756,-4.638,0.0331,138.047,2,4,energetic
"Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack",Mamma Mia! The Movie Soundtrack,Cast of Mamma Mia! The Movie,6P4XyViJkq9QGEHtzfMIrH,2008-01-01,71,187360,0.506,0.0417,0.895,5.47e-06,0.252,0.806,-4.069,0.0363,140.044,4,4,energetic
Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,Cast of Mamma Mia! The Movie,33trZRsRCHDPemnACBcLJJ,2008-01-01,70,244226,0.551,0.0242,0.951,2.91e-06,0.156,0.509,-3.395,0.0717,99.992,9,4,energetic
I Love Rock 'n' Roll,Just Dance (Original Creations & Covers from the Video Game),Various Artists,22UwOgeXhYPxE6eQzFDpKx,2020-06-26,31,176721,0.501,0.422,0.829,0.0,0.647,0.879,-4.786,0.0718,93.971,4,4,energetic
"Let It Grow - From ""Dr. Seuss' The Lorax""",Dr. Seuss' The Lorax - Original Songs From The Motion Picture,Various Artists,5BWbhDZB3TJgF7hb2TlTIG,2012-01-01,54,197813,0.544,0.422,0.391,0.0,0.146,0.326,-9.564,0.0662,94.598,9,4,energetic
Jailhouse Rock,Platinum - A Life In Music,Elvis Presley,452KBpASS5lZLeJWX9Ixub,1997-07-15,70,146933,0.623,0.332,0.537,1.4e-05,0.0963,0.905,-10.014,0.0726,166.885,10,4,energetic
sw1n6o - feat. Salmo,23 6451,thasup,0I26eEAwEoii0wHuFqwhYO,2019-11-15,53,184037,0.569,0.122,0.828,7.05e-06,0.785,0.786,-5.554,0.0857,169.982,0,4,energetic
Venom,GREY Area,Little Simz,3A0ITFj6kbb9CggwtPe55f,2019-03-01,66,154749,0.436,0.425,0.655,0.0,0.393,0.523,-8.153,0.159,139.712,7,4,energetic
3 Musketeers,3 Musketeers,ppcocaine,57Oi4yqY27uJzCyqFWIP5q,2020-07-07,66,166857,0.91,0.258,0.617,0.0,0.122,0.572,-10.234,0.0847,104.972,0,4,energetic
Not Into You,Not Into You,Brooksie,1eFYbcVZBTKcE0iFIYU5qk,2021-07-11,73,157800,0.641,0.221,0.678,0.573,0.279,0.495,-4.943,0.0355,100.035,3,4,energetic
Cupid's Chokehold / Breakfast in America,The Papercut Chronicles,Gym Class Heroes,2Lhdl74nwwVGOE2Gv35QuK,2005-02-22,77,243773,0.72,0.237,0.744,0.0,0.255,0.619,-6.938,0.12,78.953,1,4,energetic
Taunt,Are You Alright?,Lovejoy,0r3QJbwBuR9UL0ai5qDTw7,2021-05-08,68,133779,0.476,0.0157,0.834,3.4e-05,0.263,0.895,-9.343,0.0951,186.844,7,4,energetic
Your New Boyfriend,Your New Boyfriend,Wilbur Soot,4vLBnQtece15fFhqWxZvJP,2020-12-11,71,239667,0.546,0.382,0.453,3.9e-05,0.106,0.74,-13.04,0.121,104.532,7,4,energetic
Concrete,Pebble Brain,Lovejoy,1ESrGv8T855RXBQonIuL4l,2021-10-14,66,196280,0.558,0.000248,0.727,0.0133,0.119,0.773,-7.347,0.0802,176.865,1,4,energetic
Perfume,Pebble Brain,Lovejoy,3Fn9orcpHw3TuqfB2NmZGC,2021-10-14,69,207009,0.623,0.000247,0.788,0.271,0.0978,0.955,-7.777,0.0415,121.974,8,4,energetic
The Fall,Pebble Brain,Lovejoy,4HAKeNeh6pY1y0uHyrUyUU,2021-10-14,67,184497,0.793,0.0102,0.48,0.0123,0.153,0.242,-10.335,0.305,132.058,8,4,energetic
The Real Slim Shady,The Marshall Mathers LP,Eminem,3yfqSUWxFvZELEM4PmlwIR,2000-05-23,87,284200,0.949,0.0302,0.661,0.0,0.0454,0.76,-4.244,0.0572,104.504,5,4,energetic
iSpy (feat. Lil Yachty),iSpy (feat. Lil Yachty),KYLE,2EEeOnHehOozLq4aS0n6SL,2016-12-02,73,253106,0.746,0.378,0.653,0.0,0.229,0.672,-6.745,0.289,75.016,7,4,energetic
georgenotfound onlyfans,georgenotfound onlyfans,MCYT,6ycyxo6YA7iug48Qe1QoaE,2021-10-06,14,125022,0.68,0.0672,0.44,0.0,0.0744,0.346,-3.419,0.356,199.876,0,4,energetic
All I Need,Nice Colors,khai dreams,19aYshJ803a6F4BXQSPrwR,2018-05-17,59,147966,0.76,0.508,0.559,0.0,0.367,0.48,-7.274,0.5,74.954,11,4,energetic
Fly As Me,An Evening With Silk Sonic,Bruno Mars,7suB6D6uKX5DfPukdGaz0W,2021-11-12,62,219389,0.783,0.00756,0.627,0.0,0.0606,0.48,-8.521,0.102,100.025,2,4,energetic
777,An Evening With Silk Sonic,Bruno Mars,2K6vUau7bnZUamjbRSOOvJ,2021-11-12,66,165000,0.836,0.00269,0.622,0.000566,0.335,0.892,-11.003,0.0946,102.015,1,4,energetic
Chop Chop Slide,Bang! Pow! Boom! Nuclear,Insane Clown Posse,2Msuiqt9sZojSKLVZcJp1l,2010-04-01,64,362693,0.964,0.113,0.785,5.39e-06,0.0563,0.524,-2.222,0.224,122.997,7,4,energetic
Join Us for a Bite,All Five Nights,JT Music,4E6QZS2KoOE1U64yMrtpIN,2016-02-22,68,236511,0.595,0.0461,0.752,0.0,0.107,0.386,-5.651,0.0361,85.987,1,4,energetic
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,6kex4EBAj0WHXDKZMEJaaF,2017-02-23,77,216408,0.696,0.075,0.817,0.0,0.187,0.782,-3.862,0.109,98.064,1,4,energetic
Betty Boop (Electro Swing),Betty Boop (Electro Swing),Betty Booom,1EXiJBPQNM8bCHhb5r3qqB,2020-06-12,53,228292,0.741,0.0382,0.896,0.772,0.0921,0.724,-4.549,0.0519,123.012,3,4,energetic
One Way or Another (Teenage Kicks),One Way Or Another (Teenage Kicks),One Direction,3jZomvOBa5qfTo5HkqI1p5,2013-02-17,67,157293,0.489,0.025,0.867,0.0,0.586,0.409,-3.121,0.071,162.131,4,4,energetic
Isn't She Lovely,The Definitive Collection,Stevie Wonder,3NlLmKBJozwoi0k03Feb1N,2002-10-29,67,199386,0.747,0.202,0.692,3.39e-05,0.0698,0.904,-8.956,0.0474,118.698,1,4,energetic
STARSTRUKK (feat. Katy Perry),WANT (Deluxe),3OH!3,1hBM2D1ULT3aeKuddSwPsK,2009-01-16,66,202666,0.607,0.00175,0.805,0.0,0.231,0.232,-5.579,0.0608,139.894,11,4,energetic
Babooshka,Never for Ever,Kate Bush,53Mz9H5UvWMQUXHZnaZYKQ,1980-09-08,67,209933,0.466,0.741,0.439,1.64e-05,0.0707,0.289,-8.892,0.0325,107.173,5,4,energetic
Marvin Gaye (feat. Meghan Trainor),Nine Track Mind,Charlie Puth,3MWGlCKyH4nILtXRnE9gd7,2015-11-05,53,190453,0.795,0.417,0.616,0.0,0.349,0.815,-5.281,0.06,110.015,1,4,energetic
"My Money Don't Jiggle Jiggle, It Folds","My Money Don't Jiggle Jiggle, It Folds",MADAX,0JnGfqC5FQVuUhNMcboEmi,2022-04-13,44,72000,0.921,0.566,0.259,0.00081,0.0948,0.652,-13.687,0.307,99.912,2,4,energetic
Throw That Back Like a Cadillac Full,Throw That Back Like a Cadillac Full,SirLofi,0TfUZmM2LJN25W0MbqxRX3,2020-08-10,44,123062,0.856,0.136,0.675,4.94e-06,0.0667,0.0978,-11.431,0.443,139.998,10,4,energetic
Popular Monster,Popular Monster,Falling In Reverse,4GssB27iJeqmfGxS94Tfij,2019-11-20,75,220537,0.461,0.00821,0.897,0.0,0.0965,0.358,-3.982,0.092,165.107,3,4,energetic
Sway,Michael Bublé,Michael Bublé,2ajUl8lBLAXOXNpG4NEPMz,2003,78,188066,0.713,0.753,0.639,0.0,0.0878,0.737,-5.529,0.0313,125.959,2,4,energetic
BLOW (with Chris Stapleton & Bruno Mars),BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,6EbduYTr62sSzvl36wWiFM,2019-07-05,65,209120,0.631,0.000245,0.796,0.0115,0.38,0.596,-5.35,0.0401,92.469,1,4,energetic
Don't Lose Ur Head,Six: The Musical (Studio Cast Recording),SIX,6sUQqRmOcRyAG5M3EWXzr3,2018-08-31,67,245303,0.859,0.251,0.605,0.0,0.132,0.722,-7.635,0.357,82.91,7,4,energetic
Dancing Queen,Arrival,ABBA,0GjEhVFGZW8afUYGChu3Rr,1976,83,230400,0.543,0.358,0.87,0.000939,0.792,0.754,-6.514,0.0428,100.804,9,4,energetic
Gimme! Gimme! Gimme! (A Man After Midnight),Voulez-Vous,ABBA,3vkQ5DAB1qQMYO4Mr9zJN6,1979,82,292613,0.749,0.02,0.491,0.00899,0.159,0.536,-9.655,0.0403,119.528,10,4,energetic
Mamma Mia,Abba,ABBA,2TxCwUlqaOH3TIyJqGgR91,1975,78,213266,0.749,0.295,0.748,0.000443,0.469,0.827,-7.011,0.0323,137.547,2,4,energetic
Chiquitita,Voulez-Vous,ABBA,762B4bOcXF7I2Y8UlKTyTy,1979,76,326320,0.5,0.734,0.554,3.72e-06,0.312,0.372,-8.108,0.0354,84.229,9,4,energetic
I Have A Dream,Voulez-Vous,ABBA,1PtJclc46wTk367PlsU6Uj,1979,64,285413,0.549,0.6,0.374,0.0,0.178,0.439,-12.049,0.0244,104.311,10,4,energetic
Voulez-Vous,Voulez-Vous,ABBA,17OqI90oTFZ3J8PVu6j07V,1979,71,309173,0.708,0.149,0.774,0.00109,0.169,0.903,-6.931,0.0372,126.636,11,4,energetic
"Money, Money, Money",Arrival,ABBA,3lKN03PDeBnXZS7sDukRBt,1976,65,186426,0.787,0.535,0.704,0.00305,0.089,0.646,-6.873,0.0385,120.701,9,4,energetic
Fernando,Arrival,ABBA,4BM8yJ0PzBi2ZewpMTOxtx,1976,68,252960,0.354,0.627,0.535,2.9e-06,0.0808,0.434,-8.876,0.0303,110.821,9,4,energetic
The Winner Takes It All,Super Trouper,ABBA,3oEkrIfXfSh9zGnE7eBzSV,1980,74,294720,0.454,0.574,0.788,0.000766,0.0859,0.52,-6.748,0.0371,126.15,6,4,energetic
Our Last Summer,Super Trouper,ABBA,6hHXft1nFyvfVv6UoRToPZ,1980,61,259733,0.504,0.72,0.528,6.28e-05,0.432,0.414,-7.889,0.0244,98.341,2,4,energetic
SOS,Abba,ABBA,6yZv0Nl6BXABbXoPVpfF5y,1975,63,202386,0.415,0.251,0.713,0.00197,0.289,0.579,-5.55,0.0278,125.056,5,4,energetic
INDUSTRY BABY (feat. Jack Harlow),MONTERO,Lil Nas X,5Z9KJZvQzH6PFmb8SNkxuk,2021-09-17,85,212352,0.741,0.0221,0.691,0.0,0.0476,0.892,-7.395,0.0672,150.087,10,4,energetic
Animals,V (Asia Tour Edition),Maroon 5,3h4T9Bg8OVSUYa6danHeH5,2015-05-18,69,231013,0.279,0.000185,0.742,0.0,0.593,0.328,-6.46,0.0898,189.868,4,4,energetic
Runnin Low,Breaking Good - EP,Kieran Alleyne,4yIMrEiNwcvySoaSEktioS,2015-03-16,45,200872,0.442,0.000953,0.59,0.0,0.21,0.0995,-4.752,0.0498,129.916,2,4,energetic
Unstoppable,This Is Acting,Sia,2J2Z1SkXYghSajLibnQHOa,2016-01-29,80,217746,0.468,0.112,0.779,0.000373,0.101,0.26,-4.839,0.0779,173.799,9,4,energetic
Lightning - Club Remix,Lightning,Helena Paparizou,2XPsvdikrwxF9NeMsc9UKT,2021-11-22,14,247031,0.406,0.282,0.568,0.139,0.0745,0.224,-9.563,0.0991,128.008,3,4,energetic
Deadwood,Deadwood,Really Slow Motion,5nyef8bHyXaglyArVUNlre,2021-04-09,69,186938,0.337,0.193,0.756,0.862,0.137,0.133,-5.499,0.0817,180.25,10,3,energetic
Demons,Night Visions,Imagine Dragons,5qaEfEh1AtSdrdrByCP7qR,2012-09-04,82,177506,0.505,0.19,0.71,0.00025,0.269,0.428,-3.015,0.0321,89.938,3,4,energetic
Blinding Lights,After Hours,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,2020-03-20,91,200040,0.514,0.00146,0.73,9.54e-05,0.0897,0.334,-5.934,0.0598,171.005,1,4,energetic
Roses,Roses,Svniivan,4pfaDMGAvsMasO5ES9PbnQ,2021-01-29,52,166904,0.671,0.0295,0.847,0.0,0.768,0.451,-6.493,0.0382,126.0,9,4,energetic
Clear - Shawn Wasabi Remix,Clear,Pusher,1AP7yzd4qSdKVcupPC827R,2016-06-24,60,175265,0.79,0.549,0.939,0.218,0.636,0.403,-1.802,0.0571,102.044,6,4,energetic
Wahran,Wahran,RANDALL,7xlrdBdz8TGSo0COvLHymc,2019-03-15,64,231114,0.517,0.0228,0.753,0.278,0.105,0.269,-7.928,0.0515,93.917,0,4,energetic
Lightning,Lightning,Helena Paparizou,3jhzqpkjF3oRZ5hLQ76IGn,2021-11-22,37,185284,0.559,0.0336,0.523,0.00061,0.177,0.374,-8.4,0.0478,147.876,1,4,energetic
Дикая львица,Дикая львица,ALEX&RUS,41btOpCqdHf5lBd4KAOcfB,2019-07-03,62,164769,0.514,0.363,0.843,0.0038,0.13,0.693,-4.98,0.303,194.39,9,3,energetic
Hislerim,Hislerim,Serhat Durmus,32Mh7kOCWmNTZgre0cGvCV,2018-08-10,71,214204,0.324,0.327,0.526,0.00206,0.344,0.039,-8.543,0.099,81.027,1,4,energetic
La Câlin,La Câlin,Serhat Durmus,2nLeVfLE8t3hzHhXkZ6Ez2,2017-04-10,68,172008,0.598,0.0879,0.439,0.868,0.103,0.0673,-10.987,0.0429,147.84,2,4,energetic
Panda,Panda,Desiigner,6r2jK1A6oFRPREZfxjc5d1,2016-02-26,60,226520,0.601,0.0213,0.695,8.46e-06,0.368,0.306,-5.811,0.395,101.564,10,3,energetic
Goosebumps,Goosebumps,HVME,20McUFi8KCIVdNDLrkTDuZ,2020-06-12,77,163208,0.767,0.325,0.659,0.0,0.13,0.439,-7.429,0.0444,124.946,1,4,energetic
Where Are You,Where Are You,Otnicka,7tanqB2ACecyj7AKjp5Cjq,2020-05-29,63,193032,0.747,0.756,0.612,0.872,0.166,0.384,-8.41,0.102,92.052,1,4,energetic
Rockstar,Rockstar,Ilkay Sencan,4OgwXdylh75fHfwUzJTUqg,2019-06-21,71,212280,0.771,0.142,0.826,0.03,0.145,0.185,-3.978,0.0604,100.012,11,4,energetic
Bad boy,Loud,Marwa Loud,0RE4crnT3jRms1xxVlEZx2,2018-03-09,72,187844,0.796,0.431,0.496,5.51e-06,0.0781,0.716,-8.165,0.0388,97.988,9,4,energetic
Balenciaga,Balenciaga,Paulz,2Iw0l51tL8hKsuXiPlcgWO,2021-02-04,61,180568,0.827,0.0466,0.767,0.0,0.0535,0.184,-4.993,0.0661,110.004,0,4,energetic
İzmir Marşı,İzmir Marşı,CVRTOON,2XiX6grz36oMOy0nRxBnVH,2019-06-17,10,259004,0.493,0.00141,0.608,0.937,0.0668,0.139,-9.437,0.0318,134.967,4,4,energetic
North Memphis,North Memphis,Pharmacist,3UoRLUFPhTSYqhbqSdlf1U,2019-08-07,0,136228,0.715,0.000118,0.948,0.861,0.0609,0.951,-5.531,0.0574,167.374,1,4,energetic
Mask Off - Marshmello Remix,Mask Off (Marshmello Remix),Future,5rK0pyEObO4DBFLy682QvR,2017-06-16,67,179200,0.731,0.00432,0.725,0.0,0.0556,0.351,-5.21,0.249,149.963,2,4,energetic
The Box,Please Excuse Me for Being Antisocial,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,2019-12-06,82,196652,0.896,0.104,0.586,0.0,0.79,0.642,-6.687,0.0559,116.971,10,4,energetic
No Idea,No Idea,Vorize,0eLAFM09D4CeEoeDaLySLx,2020-10-05,22,180034,0.713,0.0461,0.664,0.0434,0.116,0.169,-9.232,0.163,109.951,6,4,energetic
Polozhenie,Polozhenie,Zedline,32BqOOkyjc1xTzTm5y0Dnv,2021-06-11,37,129381,0.742,0.521,0.537,0.000577,0.28,0.298,-8.297,0.0467,106.007,10,4,energetic
Starboy,Starboy,The Weeknd,7MXVkk9YMctZqd1Srtv4MB,2016-11-25,86,230453,0.679,0.141,0.587,6.35e-06,0.137,0.486,-7.015,0.276,186.003,7,4,energetic
Take My Breath - Single Version,Take My Breath,The Weeknd,6M3PsepEj5gyJoIi7Xvr7u,2021-08-05,71,220196,0.747,0.0106,0.739,2.22e-05,0.101,0.523,-6.008,0.0487,120.996,8,4,energetic
Pray For Me,The Highlights,The Weeknd,6huNf4dutXRjJyGn7f5BPS,2021-02-05,75,211420,0.732,0.0867,0.678,2.41e-05,0.112,0.196,-4.977,0.0886,100.626,2,4,energetic
Power is Power (feat. The Weeknd & Travis Scott),For The Throne (Music Inspired by the HBO Series Game of Thrones),Game of Thrones,4cbdPT6uaBOgOQe3fLMofl,2019-04-26,66,211266,0.507,0.00413,0.644,0.0,0.217,0.172,-7.485,0.0641,179.913,4,4,energetic
Party Monster,Starboy,The Weeknd,4F7A0DXBrmUAkp32uenhZt,2016-11-25,74,249213,0.573,0.189,0.63,2.31e-05,0.259,0.218,-8.389,0.105,77.525,1,4,energetic
False Alarm,Starboy,The Weeknd,4oeaIftdpT3JuZLcCkKmVE,2016-11-25,69,220306,0.517,0.0324,0.677,3.37e-05,0.189,0.192,-6.373,0.0746,173.978,8,4,energetic
"The Plan - From the Motion Picture ""TENET""","The Plan (From the Motion Picture ""TENET"")",Travis Scott,551xyaSJsg8hILXFq9JdST,2020-08-22,64,185850,0.433,0.0922,0.443,0.000293,0.117,0.0363,-10.568,0.0361,79.903,1,3,energetic
BUTTERFLY EFFECT,ASTROWORLD,Travis Scott,2cYqizR4lgvp4Qu6IQ3qGN,2018-08-03,78,190557,0.763,0.0531,0.628,0.0,0.114,0.193,-5.85,0.05,140.958,11,4,energetic
One Step Closer,Hybrid Theory (Bonus Edition),Linkin Park,3K4HG9evC7dg3N0R9cYqk4,2000-10-24,77,157333,0.492,0.0014,0.969,1.32e-06,0.0787,0.538,-4.419,0.0491,95.136,9,4,energetic
Faint,Meteora (Bonus Edition),Linkin Park,7AB0cUXnzuSlAnyHOqmrZr,2003-03-24,66,162600,0.554,0.111,0.978,0.0,0.0731,0.594,-3.554,0.131,135.095,4,4,energetic
BURN IT DOWN,LIVING THINGS,Linkin Park,7oVEtyuv9NBmnytsCIsY5I,2012-06-20,74,230253,0.585,0.0143,0.972,0.0,0.0707,0.585,-4.45,0.0534,110.006,9,4,energetic
New Divide,Transformers: Revenge Of The Fallen The Album,Various Artists,6Wx88Mv6b9ofjKMKkdwOJd,2009-06-12,70,268613,0.493,0.000235,0.808,0.0,0.0983,0.38,-3.365,0.0362,117.971,5,4,energetic
Papercut,Hybrid Theory (20th Anniversary Edition),Linkin Park,49WLgjpFzrF2gCBZzWw1iv,2020-10-09,53,184866,0.524,0.000217,0.94,0.0,0.623,0.664,-3.994,0.111,150.184,9,4,energetic
CASTLE OF GLASS,LIVING THINGS,Linkin Park,1r1fPuhj9H4VdXr7OK6FL5,2012-06-20,73,205400,0.615,0.0686,0.911,0.00188,0.0908,0.685,-3.584,0.0278,108.0,1,4,energetic
Around the World,Homework,Daft Punk,1pKYYY0dkg23sQQXi0Q5zN,1997-01-17,76,429533,0.956,0.00356,0.795,0.889,0.0906,0.841,-5.311,0.15,121.294,7,4,energetic
